phrase,paper_count,word_count
demonstrated,224,1
degeneracy,224,1
seven,224,1
random regular graph,224,3
postnikov,224,1
regarded,223,1
ask whether,223,2
longer,223,1
happen,223,1
antichain,223,1
triangulated,223,1
somewhat,223,1
elegant,223,1
simple connected,222,2
hilbert series,222,2
realizable,222,1
great,222,1
decomposable,222,1
seek,222,1
iteration,222,1
check,222,1
monochromatic copy,222,2
functor,221,1
endowed,221,1
peak,221,1
completion,221,1
induction,221,1
luca,221,1
revisit,221,1
package,221,1
theory ser,221,2
currently,220,1
domino,220,1
schubert polynomial,220,2
generality,220,1
chromatic index,220,2
vary,220,1
game played,220,2
directed cycle,219,2
log-concavity,219,1
step toward,219,2
traditional,219,1
divided,218,1
input graph,218,2
gower,218,1
ergodic,217,1
commutative ring,217,2
newton,217,1
ground set,217,2
white,217,1
try,217,1
scenario,217,1
scaling limit,217,2
non-commutative,216,1
big,216,1
theta function,216,2
saturation,216,1
unimodality,216,1
evaluated,216,1
revisited,215,1
avoiding permutation,215,2
non-crossing,215,1
monotonicity,215,1
cyclotomic,215,1
expand,215,1
thought,215,1
journal,215,1
candidate,215,1
erd,214,1
thoma,214,1
chord,214,1
decrease,214,1
polar,214,1
broader,213,1
passing,213,1
commutative algebra,213,2
rodl,213,1
containment,213,1
constitute,213,1
set system,213,2
substructure,213,1
dynkin,213,1
doing,213,1
shorter,212,1
one-to-one,212,1
uniform random,212,2
kneser graph,212,2
subfamily,212,1
vertex cover,211,2
led,211,1
distance matrix,211,2
want,211,1
estimating,211,1
tower,210,1
kazhdan-lusztig,210,1
brownian,210,1
history,210,1
distance-regular graph,210,2
majority,210,1
minimal number,209,2
permanent,209,1
asymptotically tight,209,2
linear-time,209,1
super,209,1
partite graph,209,2
online,209,1
degeneration,209,1
triple system,209,2
closed-form,208,1
working,208,1
separable,208,1
conjugate,208,1
attaining,208,1
deduced,208,1
explored,208,1
split graph,208,2
product graph,208,2
vertical,207,1
layer,207,1
associative,207,1
optimality,207,1
exact formula,207,2
galois,207,1
foundation,207,1
sparse random,207,2
spirit,206,1
separate,206,1
cohomology ring,206,2
stabilizer,206,1
ehrhart polynomial,206,2
valued,206,1
higher order,206,2
plane graph,206,2
separating,205,1
logarithm,205,1
three-dimensional,205,1
piecewise,205,1
edge-colored graph,205,2
approximating,205,1
implemented,205,1
fano,204,1
effort,204,1
explanation,204,1
motion,204,1
pointed,204,1
toroidal,204,1
deriving,204,1
analyse,204,1
sorting,204,1
eight,204,1
vanish,203,1
log-concave,203,1
calculated,203,1
successive,203,1
grassmann,203,1
researcher,203,1
geometric graph,203,2
expressing,202,1
finite poset,202,2
connectednes,202,1
algebraic combinatorics,201,2
structured,201,1
binomial random,201,2
versu,201,1
isoperimetric,201,1
year ago,201,2
name,201,1
iterative,200,1
derangement,200,1
compactification,200,1
profile,200,1
unicyclic graph,200,2
selection,200,1
efficiency,200,1
developing,199,1
homotopy type,199,2
excluded,199,1
decorated,199,1
geometrically,199,1
finite connected,199,2
first-order,199,1
channel,199,1
smith,199,1
remained,199,1
eulerian polynomial,199,2
periodicity,198,1
jump,198,1
numerical semigroup,198,2
throughout,198,1
rado,197,1
stanley-reisner,197,1
named,197,1
delta,197,1
polyomino,197,1
alternating sign,197,2
equitable,197,1
frame,197,1
restricting,197,1
cop,197,1
exploiting,196,1
specialize,196,1
substantially,196,1
hypersurface,196,1
simple group,196,2
joint distribution,196,2
speed,196,1
giant,196,1
filtration,195,1
tangent,195,1
product formula,195,2
pach,195,1
reciprocal,195,1
der,195,1
external,194,1
lusztig,194,1
semisimple,194,1
overview,194,1
circulant graph,194,2
combin theory,194,2
intersection number,194,2
valuation,193,1
knuth,193,1
inhomogeneous,193,1
proportional,193,1
difficulty,193,1
implement,193,1
community,193,1
minimum weight,193,2
uniformity,193,1
even cycle,193,2
comput,193,1
fixed integer,193,2
out-degree,193,1
hausdorff,193,1
fox,193,1
summand,192,1
suitably,192,1
homology group,192,2
caterpillar,192,1
puzzle,192,1
real-world,192,1
group theory,192,2
strip,191,1
treatment,191,1
picture,191,1
atom,191,1
schur polynomial,191,2
non-bipartite,191,1
resolved,191,1
brief,191,1
hexagonal,191,1
krivelevich,191,1
incidence matrix,190,2
gon,190,1
emphasi,190,1
subgraph isomorphic,190,2
th power,190,2
measurable,190,1
laplacian eigenvalue,190,2
machinery,190,1
perfect graph,190,2
why,189,1
integer coefficient,189,2
subword,189,1
by-product,189,1
transformed,189,1
additive combinatorics,189,2
cospectral,189,1
normal form,189,2
homeomorphic,189,1
graph product,189,2
prefix,189,1
lifting,188,1
fomin,188,1
interplay,188,1
contribute,188,1
breakthrough,188,1
weak order,188,2
chemical,188,1
rational number,187,2
site,187,1
subsequent,187,1
dimer,187,1
finite type,187,2
decomposing,187,1
course,187,1
recurrent,187,1
identification,187,1
spectral gap,187,2
wiener,187,1
cauchy,186,1
recursive formula,186,2
odd number,186,2
feedback,186,1
directed path,186,2
embeddable,186,1
invariance,186,1
acyclic graph,186,2
reflexive,186,1
zeilberger,185,1
hypergeometric series,185,2
dominant,185,1
positively,185,1
coprime,185,1
appearance,185,1
confirmed,185,1
estimation,184,1
cyclically,184,1
mixing time,184,2
combin theory ser,184,3
truncated,184,1
subcubic,184,1
bipartition,183,1
torsion,183,1
exterior,183,1
early,183,1
substantial,183,1
terminal,182,1
distinct color,182,2
configuration space,182,2
investigating,182,1
list coloring,182,2
focus,182,1
appendix,182,1
distributive lattice,181,2
moving,181,1
gallai,181,1
considerable,181,1
hadwiger,181,1
even number,181,2
vertex-transitive graph,181,2
adapted,181,1
stack,181,1
minimally,181,1
comprehensive,180,1
statistical physic,180,2
adic,180,1
sign matrix,180,2
permutation avoiding,180,2
zero-sum,180,1
non-existence,180,1
extremal graph theory,180,3
against,180,1
posses,180,1
valency,180,1
higher-dimensional,180,1
kalai,179,1
highest weight,179,2
dependency,179,1
diagonal matrix,179,2
practice,179,1
limiting distribution,178,2
linear equation,178,2
overlap,178,1
optimal solution,178,2
wide range,178,2
dimensional vector,177,2
employing,177,1
orthogonal polynomial,177,2
wreath,177,1
worst,177,1
validity,177,1
thing,177,1
noncrossing partition,177,2
minu,177,1
topological index,177,2
max,177,1
enumerator,176,1
wall,176,1
square matrix,176,2
alternating sign matrix,176,3
one-to-one correspondence,176,2
gessel,176,1
automatic,176,1
relational,176,1
software,176,1
martin,176,1
sampled,176,1
host,176,1
guaranteed,176,1
finite dimensional,176,2
erdos-ko-rado,175,1
formal power,175,2
hitting,175,1
shellable,175,1
amplitude,175,1
cohen,175,1
entirely,175,1
maximal number,175,2
cylinder,175,1
simple connected graph,175,3
integer point,175,2
sat,175,1
single vertex,175,2
van der,175,2
filling,175,1
labelling,175,1
finite simple graph,174,3
co,174,1
pfaffian,174,1
utilizing,174,1
coupling,174,1
choosing,174,1
non-degenerate,174,1
mostly,174,1
finite coxeter,174,2
exploration,174,1
unifying,174,1
fall,174,1
corona,174,1
approximated,174,1
grothendieck polynomial,173,2
formal power series,173,3
seem,173,1
gain,173,1
square-free,173,1
semistandard,172,1
physical,172,1
permutation pattern,172,2
wu,172,1
critical graph,172,2
odd order,172,2
choosable,172,1
designed,172,1
composed,172,1
comb,172,1
adapt,172,1
decoding,172,1
extremely,172,1
linear space,172,2
relaxed,171,1
evolutionary,171,1
reference,171,1
handle,171,1
di,171,1
beautiful,170,1
bilinear,170,1
asymptotically optimal,170,2
deformed,170,1
biased,170,1
iv,170,1
dirichlet,169,1
algebraic curve,169,2
motzkin path,169,2
edge weight,169,2
performed,169,1
fluctuation,169,1
signature,169,1
checking,169,1
attracted,169,1
maximum cardinality,169,2
taylor,169,1
dirac,169,1
gyarfa,169,1
hope,169,1
operad,169,1
furedi,168,1
outer,168,1
denominator,168,1
convergent,168,1
orientable surface,168,2
magic,168,1
convex body,168,2
outline,168,1
robber,168,1
diophantine,168,1
hall-littlewood,167,1
prism,167,1
uniform distribution,167,2
jackson,167,1
rook,167,1
chow,167,1
proceed,167,1
forward,167,1
decay,167,1
balogh,167,1
fixed-parameter,167,1
modern,167,1
relying,167,1
associahedra,167,1
sheaf,166,1
coherent,166,1
squarefree,166,1
quasi-polynomial,166,1
repetition,166,1
lin,166,1
simple undirected,166,2
element set,166,2
employed,166,1
isometric,166,1
clearly,166,1
fourth,165,1
hurwitz number,165,2
content,165,1
non-abelian,165,1
cumulant,165,1
going,165,1
progres toward,165,2
edge density,165,2
interestingly,165,1
tropical geometry,164,2
pg,164,1
chamber,164,1
iff,164,1
planar map,164,2
graph operation,164,2
reiner,164,1
random graph model,164,3
exhaustive,163,1
littlewood,163,1
geometrical,163,1
internally,163,1
mechanic,163,1
reason,163,1
cameron,163,1
equidistribution,163,1
berge,163,1
person,163,1
claw-free graph,163,2
scattering,163,1
bruijn,163,1
unsolved,162,1
finite coxeter group,162,3
demonstrating,162,1
unweighted,162,1
supporting,162,1
assumed,162,1
np,162,1
project,162,1
element subset,162,2
yang,162,1
exposition,162,1
grobner basi,161,2
associahedron,161,1
invertible,161,1
greatest,161,1
digit,161,1
expect,161,1
cograph,161,1
group algebra,161,2
de bruijn,161,2
sturmian,161,1
jacobian,161,1
centered,161,1
wiener index,161,2
wedge,160,1
reed,160,1
higher dimensional,160,2
permit,160,1
pendant,160,1
la,160,1
conversely,160,1
comparable,160,1
ascent,160,1
minor-closed,160,1
chromatic symmetric,160,2
lexicographic product,160,2
motivate,160,1
discrete mathematic,160,2
schroder,160,1
scott,159,1
hankel,159,1
wreath product,159,2
axis,159,1
complex number,159,2
bounded treewidth,159,2
hodge,159,1
macmahon,159,1
square lattice,158,2
dimensional vector space,158,3
sl,158,1
exclusion,158,1
intrinsic,158,1
boolean lattice,158,2
complete partite,158,2
twin,158,1
gamma,158,1
amenable,158,1
lecture,157,1
graphon,157,1
preference,157,1
chromatic symmetric function,157,3
staircase,157,1
oei,157,1
hamming graph,157,2
nevertheles,157,1
asymptotic expansion,157,2
middle,157,1
wilf,156,1
forbidden subgraph,156,2
interpolation,156,1
unordered,156,1
binomial random graph,156,3
complete description,156,2
transitively,156,1
longstanding,156,1
effectively,156,1
resistance,156,1
normality,156,1
sharp threshold,156,2
formally,156,1
continuum,156,1
dimensional subspace,155,2
planarity,155,1
major index,155,2
schubert calculus,155,2
demazure,155,1
countably,155,1
subposet,155,1
sum-product,155,1
potentially,155,1
correction,155,1
simonovit,155,1
chebyshev,154,1
keyword,154,1
d-dimensional,154,1
joined,154,1
pascal,154,1
line segment,154,2
palindromic,154,1
linear recurrence,154,2
division,154,1
auxiliary,154,1
quantum field,154,2
aperiodic,154,1
mobius function,153,2
graph namely,153,2
fundamental group,153,2
card,153,1
fixing,153,1
date,153,1
systematically,153,1
window,153,1
spatial,153,1
bounded maximum,153,2
fractal,153,1
shed,153,1
homotopy equivalent,153,2
robertson,152,1
looking,152,1
finitenes,152,1
black,152,1
bridgeles,152,1
vertex subset,152,2
presenting,152,1
regard,152,1
speaking,151,1
blow-up,151,1
alexander,151,1
irreducible character,151,2
jack,151,1
straight,151,1
fit,151,1
molecular,151,1
thin,151,1
exploring,151,1
varying,151,1
modeling,151,1
giant component,151,2
stand,151,1
huang,151,1
treat,150,1
subcomplex,150,1
collinear,150,1
quadric,150,1
morse theory,150,2
contractible,150,1
doubling,150,1
commonly,150,1
flexible,150,1
isometry,150,1
incomplete,150,1
separator,150,1
rogers-ramanujan,149,1
familiar,149,1
ray,149,1
conway,149,1
feynman,149,1
non-adjacent,149,1
hamiltonian path,149,2
detection,149,1
evaluating,149,1
display,149,1
quickly,149,1
minimum integer,149,2
slice,149,1
linear order,148,2
reflect,148,1
ising,148,1
q-analogue,148,1
edge-coloured,148,1
ten,148,1
concentrated,148,1
directed acyclic,148,2
freenes,148,1
accessible,148,1
net,147,1
stembridge,147,1
shadow,147,1
chapter,147,1
ferrer,147,1
n-vertex,147,1
integrality,147,1
methodology,147,1
blocking,147,1
gluing,147,1
sequentially,147,1
shannon,147,1
high-dimensional,147,1
examined,147,1
answered,147,1
extent,147,1
william,147,1
kostochka,147,1
sperner,147,1
degree distribution,147,2
laplace,146,1
decomposition theorem,146,2
starting point,146,2
discrete morse,146,2
orthogonality,146,1
categorical,146,1
zhao,146,1
mubayi,146,1
simple undirected graph,146,3
barrier,146,1
dimensional hypercube,146,2
singleton,146,1
weight function,146,2
quadratic form,145,2
slight,145,1
subvariety,145,1
changing,145,1
elimination,145,1
settled,145,1
renyi,145,1
reducible,145,1
graph graph,145,2
pieri,144,1
cubical,144,1
discovery,144,1
governed,144,1
placement,144,1
raise,144,1
affirmatively,144,1
agent,144,1
attack,144,1
steiner triple,144,2
steiner triple system,144,3
binary code,143,2
dealing,143,1
express,143,1
sparsity,143,1
complete intersection,143,2
whitney,143,1
block graph,143,2
recovered,143,1
sandpile,143,1
pattern-avoiding,143,1
chung,142,1
limitation,142,1
higher-order,142,1
record,142,1
iteratively,142,1
smallest eigenvalue,142,2
polygonal,142,1
tamari,142,1
graph homomorphism,142,2
world,142,1
kahn,142,1
integer lattice,141,2
sort,141,1
soc,141,1
emerge,141,1
plane tree,141,2
implying,141,1
ranking,141,1
cycle graph,141,2
real line,141,2
time complexity,141,2
finite alphabet,141,2
secondary,141,1
odd integer,141,2
klein,140,1
quasi-symmetric,140,1
endomorphism,140,1
satisfiability,140,1
mas,140,1
focused,140,1
eulerian number,140,2
polynomial function,140,2
mechanism,140,1
state transfer,140,2
bounded number,140,2
requiring,140,1
linking,140,1
bond,140,1
notation,140,1
wood,140,1
laurent polynomial,140,2
reciprocity,140,1
slope,140,1
activity,140,1
quantum field theory,140,3
concise,140,1
vertex free,139,2
followed,139,1
lefschetz,139,1
random tree,139,2
mirror,139,1
twist,139,1
linear form,139,2
lagrangian,139,1
cluster variable,139,2
balance,139,1
irrational,139,1
acces,139,1
positroid,139,1
free resolution,139,2
comment,138,1
jone,138,1
modulu,138,1
quantify,138,1
adjoint,138,1
disc,138,1
conditioned,138,1
clarify,138,1
jordan,138,1
regardles,138,1
computer search,138,2
overpartition,138,1
reversal,138,1
solver,138,1
tending,138,1
augmented,138,1
extremal combinatorics,138,2
unlabeled,137,1
largely,137,1
equally,137,1
power graph,137,2
closed neighborhood,137,2
quantum walk,137,2
neural,137,1
failure,137,1
noise,137,1
forming,137,1
random hypergraph,137,2
forcing number,137,2
implied,137,1
characterised,136,1
pairing,136,1
signed permutation,136,2
toric ideal,136,2
moore,136,1
nine,136,1
desirable,136,1
scattered,136,1
reconstruct,136,1
ladder,136,1
even order,136,2
permutation matrix,136,2
make progres,136,2
order ideal,136,2
very simple,136,2
tree-like,135,1
cardinal,135,1
treated,135,1
two-player,135,1
graph embedded,135,2
group act,135,2
sink,135,1
schutzenberger,135,1
sequential,135,1
set theory,135,2
hajnal,135,1
break,135,1
nonexistence,135,1
chvatal,135,1
irregular,135,1
narayana,135,1
cactu,135,1
free group,135,2
expanded,134,1
rest,134,1
certificate,134,1
fashion,134,1
compression,134,1
phylogenetic network,134,2
dominate,134,1
univariate,134,1
diverse,134,1
manuscript,134,1
linear system,134,2
edge-colouring,134,1
bounded maximum degree,134,3
hamming distance,134,2
matter,134,1
virtual,133,1
polytopal,133,1
